xa,ya,za
0.4253885880193989,0.04837286849278993,0.2582723654916285
0.4826033108818515,0.0651587890405014,0.1133506794714985
0.1964027306647275,0.2861692894038532,0.3599070785488002
0.3628757809096809,0.1513258005266229,0.30890398139902
0.3474866523175623,0.1707618721670975,0.316375424891254
0.3473552043033723,0.1932728451052997,0.303298482337557
0.2761988472417312,0.2446818130041464,0.3374092576787763
0.2952408611544532,0.2272513610359822,0.3334511250724318
0.257603646610897,0.2400597593436929,0.3549812293581399
0.258304504602979,0.2177763466081883,0.3685813963832139
0.3264050843153893,0.3490197752374236,0.1471221173932794
0.04626585490174152,0.1792690477113179,0.4644589101340271
0.04801829759403076,0.152428487662319,0.4737718852413568
0.3271526920998316,0.2546124819483448,0.279541768056111
0.2895125869908873,0.289680503327259,0.2868234090270698
0.1552466360499842,0.4682379299694736,0.0815580954477609
0.1562722379139035,0.2050235371765384,0.4284207474679546
0.155841264623513,0.1812574945882862,0.4391573987719228
0.08831124770847606,0.2452233039322708,0.4266926935590921
0.10117139162895,0.2766832743764415,0.4039934593482826
0.3776743420147057,0.1979115813308449,0.2611380810201444
0.3915619158177743,0.1990886058852107,0.2388367498686026
0.4053097345080475,0.1133678039932078,0.2699476988803085
0.2768385511291898,0.3449348696420296,0.2331959526100893
0.2714533750370566,0.3619233636101024,0.212895617742923
0.4128418049836696,0.2196658912567641,0.1769421947309268
0.4089324343424547,0.2391511700323004,0.1599405577548599
0.4228911930469605,0.2189050452874092,0.1524585845107966
0.1327135757580931,0.4336258394510049,0.2106080201937054
0.1154508538872524,0.428891703074802,0.2296149110365008
0.1166764702162449,0.4567825160610469,0.1665422898810304
0.2362216957943855,0.4053201506869456,0.1729592029443259
0.4056612995808773,0.1789426780662618,0.2311242695798689
0.4305424005073199,0.1368824501039269,0.2142345355421029
0.4516756681283339,0.1346052714240474,0.1669446367083464
0.3701378274519459,0.2595545319338126,0.2136104717512065
0.3597052436243711,0.2975103713333289,0.1791639379401911
0.2269925899685855,0.3367583506633254,0.2916644945101656
0.2340789215294537,0.2978485903754114,0.3263330747978026
0.1125837448591027,0.18654573586157,0.4500284311300407
0.4573098639542973,0.1911439373884539,0.06581552650963776
0.3719669114232996,0.0849711945446688,0.3231416297908136
0.2207461162907891,0.4293698112989826,0.1300489034463941
0.461210623423262,0.1120591463880218,0.1572498284651335
0.4258807030994174,0.2372032543316338,0.1111766291179408
0.1974006097950253,0.4409102679827186,0.1289617572769518
0.07379232064241185,0.4802745816425624,0.1178601698720528
0.3725343702168326,0.3135494344676666,0.1135997145777858
0.4648201303400368,0.1531089895017305,0.102468940486521
0.09905626485557839,0.3676897707890449,0.3240248275209188
0.2144229607796745,0.1621446704753479,0.4215826131696124
0.08659997366267976,0.4010605838057354,0.2857461332704712
0.1695581957931705,0.1497111348724745,0.4459109713099249
0.1597415356691472,0.3735570910597946,0.2914408027387499
0.4911242926872212,0.09102655664246717,0.0226074129057804
0.02211444908856946,0.06519923117655574,0.4952373283542902
0.324452343335863,0.3797967730841266,0.02202471472577319
0.4652786160325676,0.04467345307764812,0.1775389874166734
0.06803770720522925,0.3930413815191131,0.3014785942845736
0.2765513987011068,0.2232795278550515,0.3516611669168018
0.1769036913136784,0.1902451484380494,0.4272140768928142
0.4917921967828792,0.07789568027101619,0.04552689511250926
0.4953629780184358,0.05265966851642236,0.04292411117830121
0.04400547514949359,0.2474968118107638,0.4322138895273666
0.3477277804466635,0.2968691943900377,0.202371124738306
0.4059419289731807,0.1362523355923003,0.25815973998123
0.3230263429035466,0.09705237915431793,0.3691000101474488
0.303405083615456,0.09262251812952724,0.386479526458574
0.1346147560433807,0.170170590027049,0.4504673548052368
0.4518785881900074,0.1130405864105106,0.181734882065534
0.1080304192166483,0.4416491362499301,0.2080275678211085
0.2169604514303153,0.3716137838430214,0.2546200270462361
0.1581455766802004,0.3082755922245135,0.3604942937344673
0.2055613789340102,0.4300442002918164,0.1510182283240017
0.1771191210521741,0.3794373177798365,0.2732327557847862
0.3631889816558864,0.1742544330246394,0.2961910805122627
0.4649067789460977,0.1784394208645885,0.04495620058984692
0.04549314325816158,0.495864135757923,0.04526734789603358
0.07405987142110819,0.3763973370356378,0.3206870438879149
0.04851309530234724,0.4842067293275589,0.1148491308547585
0.435923264993352,0.1979073448990305,0.1442344961254138
0.3529591317477732,0.2780662196518403,0.2193149078480362
0.1456493593394327,0.4747324326041151,0.05844126588115691
0.3146489255203808,0.3788043143163674,0.08662185130887373
0.4265232273196576,0.1988175776856771,0.1689659946853905
0.2925872637296514,0.04454059113229947,0.4029997876485554
0.04724204091088607,0.4356135819603138,0.2408505694040999
0.1001132810408002,0.453223205454769,0.1859194906311601
0.2766839797420976,0.2007447533311519,0.3648938467062572
0.2571630143887357,0.1959904650621614,0.3813855288749387
0.3783097418967961,0.1765852057859319,0.2751352472576343
0.4180403221854703,0.238440462859365,0.1356039626946053
0.228659256462676,0.4179586217389382,0.1517416717583651
0.1684584028749097,0.4703184087484167,0.02055142070981441
0.3395442600383853,0.2764356830896225,0.2414394511875787
0.1999418241314715,0.3678072967519,0.2733881113344899
0.02066889554573767,0.4790143198871344,0.1418382110010748
0.2829165688501681,0.08850115908460572,0.4026484321473627
0.4791443580431812,0.02186104472570734,0.1412189041130414
0.3246454067144642,0.2740703428183601,0.2636110905986823
0.07501676120046304,0.4593153021252325,0.1827619729938344
0.250798200159299,0.4048994308845389,0.152173301423846
0.4118912625217975,0.2572926450424959,0.1189373056077691
0.3923528705192774,0.1783769278172524,0.2534578793759664
0.0470096112855913,0.4642706728792618,0.1795629102877738
0.238688195285547,0.2127684947877598,0.384392394640008
0.2051988088695633,0.3504826693599703,0.2916424991609113
0.4310198579786223,0.2496669575289705,0.04345448591705484
0.4979426058368392,0.04015185982624739,0.02099974868686836
0.2017167688440299,0.09007010696493978,0.4485506894415039
0.390057669420194,0.3098154196532819,0.04323679303032834
0.411998922902084,0.04657301727552182,0.279442018296062
0.285114748331767,0.3094374819388148,0.2701074324321321
0.1962433506816588,0.2211975875679744,0.4031875178714537
0.0900657555169061,0.1283194198631769,0.4747865690698787
0.4858316726785341,0.02171210889483438,0.1161730181656503
0.3060476924072512,0.2915371354746304,0.2670971894487913
0.2644619354940497,0.4035403484388221,0.1312062188183743
0.3969025211776184,0.2767182688581794,0.1260769144728035
0.4061765266841265,0.1579609162720554,0.2450897347938338
0.04542056959395245,0.08801458573127521,0.4900922408652405
0.2917311350253214,0.346395918368025,0.2119028376280277
0.3135446034076942,0.3870758076886439,0.04315206572223084
0.2100353072439932,0.3319088724608212,0.3093891887133546
0.2189969911917343,0.228953010338604,0.3868085274471835
0.2939964555625071,0.4020298136119438,0.04402400576763204
0.04484787547642578,0.315546808818216,0.3852517092887341
0.2140664114951514,0.3106547151699554,0.3281298819252254
0.1305334945546811,0.2650564538122717,0.4033684210393845
0.4919636401723076,0.06130507621755582,0.0649112037969711
0.02093402176864835,0.4980491378549483,0.03884357108367414
0.06853804403231659,0.3287863733177002,0.3704079605527102
0.3890446774386747,0.2946749162536069,0.1086781150350303
0.2613363990068585,0.4211573802657108,0.06580081763816899
0.4872954989482919,0.04300001498513815,0.1034122595054046
0.4510047639609427,0.2145440142377912,0.02378169126174268
0.2970132467228191,0.3286834817337203,0.2318411096129608
0.4188622580076805,0.1370962058201517,0.2361335197857896
0.1963929484528783,0.1989285257408262,0.4145566926785365
0.2503715386907021,0.4305628799582774,0.04392833955073042
0.3953719891210662,0.02113166025075231,0.3053431563888378
0.2794960797641254,0.06681122314798894,0.4091676940545957
0.1303081864172078,0.04090707343805016,0.4809848104622351
0.1960216265722561,0.1766256705711778,0.4247103653211783
0.3798907831777221,0.3122528311076415,0.09044977789845422
0.3048622665468707,0.3472735372069947,0.1909452507700751
0.4519018840191535,0.09013728656792634,0.1940617344818681
0.02052223732891428,0.4709651749311466,0.1666452572895196
0.2165218753185714,0.446029314505511,0.06462296890636438
0.4877080693744667,0.06457024344851665,0.08928338438942404
0.4673338698662957,0.165698680547541,0.06436615058084662
0.04401194712477311,0.4017779721678778,0.294342334010849
0.4299361667244675,0.1164494873847968,0.2271440279428207
0.1954588415044292,0.3051715318368956,0.3444795747705066
0.3238378745836583,0.3753826771031974,0.06493748313551594
0.06933475201288321,0.1192656476430497,0.4805917159664697
0.1750428514874406,0.1691367198002143,0.4367525273634597
0.01975041294795903,0.4516626729042447,0.213566736860819
0.2046861132743311,0.4542492861803246,0.04196642750238948
0.3081324893669433,0.3636666083842686,0.1509998905390782
0.4409305062500388,0.1169652668787269,0.2046934659486538
0.3162547485780015,0.3483367018281146,0.1692467906974198
0.1923518955418049,0.4610451063340633,0.02093222890393852
0.266079803195668,0.08509777152748026,0.4146804885841765
0.1777050897100625,0.08587552131158589,0.4593977535106174
0.176886958885755,0.2987744849836316,0.3597843950186208
0.4808613291792099,0.1057305025350868,0.08714036340113308
0.1035989328886772,0.04002825328195736,0.4875089743210096
0.04055622426549785,0.3552047718276781,0.3495493709680705
0.3846058801014988,0.04076320865491377,0.3168859066154686
0.06426382415932408,0.2564830023128691,0.4243661513704837
0.01691473928531671,0.4913460557551886,0.0910656087045427
0.1587890556686323,0.4722607750663822,0.04190222110537828
0.3672018392311555,0.06655102134439916,0.3327668415321364
0.4033399223038632,0.2928866933332694,0.03917003885901855
0.4365869146697576,0.2429089958643967,0.01967449280902379
0.3719077170784285,0.3256588876688494,0.07503958195378893
0.4484310205507603,0.07593730330615012,0.2077092818686573
0.04240829404939996,0.4141735839700303,0.2768786357544401
0.1544527453687254,0.1624499641402722,0.4469388756853536
0.4564307212192741,0.04178418577569538,0.199812608576925
0.3424745419934983,0.3585710613750171,0.06432714847354369
0.1585551148542308,0.2910556310614274,0.3743619841557045
0.4992661380025463,0.01914841304158487,0.01914841304158769
0.05986652137711279,0.04256556746828537,0.494574738623301
0.2894496478237096,0.377684074072274,0.1535371015972997
0.01897073969366616,0.4992793169923733,0.01898090248392856
0.4685860662390711,0.1540934029395317,0.08174546896989476
0.136896047204404,0.4791269561469757,0.04119262255724421
0.1280421423668059,0.1494938947567011,0.4596267890458421
0.2829257063658033,0.3909749101957029,0.1307350919794426
0.4578235584491382,0.1966783056676599,0.04141537647622028
0.04347712735989882,0.2653949561332734,0.421515428727762
0.3533913621149729,0.03844295310045907,0.3516200855176508
0.04878002270814777,0.1061934226364845,0.4861516907029549
0.172571473031469,0.06523033448805275,0.4647193671005392
0.1621333298407816,0.2710534953821849,0.387611643266608
0.03843684427218411,0.4561186246663456,0.2011924681365513
0.03891821718201171,0.4807122696259776,0.1319131767581054
0.2430704480456793,0.1087249756210434,0.4231969245671289
0.03693538114074796,0.3702615588548246,0.3339792742886644
0.09045919550798186,0.06054367956546795,0.4880077835575193
0.4456535013280972,0.03860183573751987,0.2233894693840809
0.03836380389680632,0.0702483612062105,0.4935518071068215
0.3490621758142751,0.3485288016443583,0.08175128035787337
0.01430703786340194,0.2828516703150024,0.4120561142218234
0.4947594634515489,0.04063978382846312,0.05967814755428674
